503
x	y	r	id
0.25	0.25	0.05	1
0.06711060463265556	0.4435302932993759	0.005	-1
0.34284888769366373	0.1903120860768481	0.005	0
0.45180802727508235	0.4686385871571486	0.005	1
0.20356447472358657	0.18623964570294335	0.005	2
0.25319745620589745	0.014494478498908316	0.005	3
0.23459580556723597	0.4307209209547651	0.005	4
0.3911939070673238	0.3112419774054121	0.005	5
0.31804493012169666	0.16108922973303721	0.005	6
0.08972917812390001	0.20981006023790716	0.005	7
0.1808139413863951	0.25379508582129007	0.005	8
0.15628322075423673	0.3034884436706868	0.005	9
0.42259561981876914	0.2521432547114878	0.005	10
0.47274715467995243	0.18094934089821033	0.005	11
0.34017753186134364	0.07070455991070548	0.005	12
0.2481457711131614	0.3231805766824402	0.005	13
0.4309826490865737	0.20070876811451074	0.005	14
0.4385810841393781	0.21313289305967187	0.005	15
0.49376221482615074	0.4740886206787685	0.005	16
0.17554913602704272	0.47827585711814646	0.005	17
0.4297545024551009	0.3987029724323154	0.005	18
0.38629095070243336	0.041400880890128174	0.005	19
0.32118245953459845	0.4809607198567837	0.005	20
0.476585017185539	0.23162323336407772	0.005	21
0.4747752994883327	0.08988076788759793	0.005	22
0.07246447801634219	0.299563751036871	0.005	23
0.4097082094179094	0.212084903378265	0.005	24
0.1210216606002862	0.084172220720236	0.005	25
0.2732668359981121	0.398321981544291	0.005	26
0.42063782342677614	0.2809966797070848	0.005	27
0.021047712427245138	0.043592176278892156	0.005	28
0.131372942962238	0.12441311711486994	0.005	29
0.36945699257399794	0.2869455474381074	0.005	30
0.008644195668689465	0.46540348463820613	0.005	31
0.1994170045677548	0.03670975950831994	0.005	32
0.10929537759819254	0.47054605606582584	0.005	33
0.15347446599449338	0.15645638747045015	0.005	34
0.34246891284884845	0.2664242493302377	0.005	35
0.44552001480516007	0.050348827986853945	0.005	36
0.21722991322429464	0.16803232570340937	0.005	37
0.33340256415802944	0.006395116997769545	0.005	38
0.2779686039101498	0.4552714801355261	0.005	39
0.45026695247558435	0.41496483788005334	0.005	40
0.46200803760268877	0.1707617844034467	0.005	41
0.13702407928473503	0.3435913107538294	0.005	42
0.13053832075069463	0.2762985776934199	0.005	43
0.3154336133454319	0.09014402593581436	0.005	44
0.23614914805306114	0.1364950694385251	0.005	45
0.21454201216037755	0.18350112162808538	0.005	46
0.4060024502223127	0.08205659714397766	0.005	47
